obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,gA(s^-1),fik,log_gf,Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""""","=""7336.55""","=""0.11""","=""""","=""2.86e+05""","=""3.85e-02""","=""-0.636""",A,"=""37036.752""","=""38399.79""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7336.55""","=""0.11""","=""""","=""5.73e+06""","=""7.70e-01""","=""0.665""",A,"=""37036.752""","=""38399.79""","=""2p6.5d""","=""2D""","=""5/2""","=""2p6.6f""","=""2F*""","=""7/2""",,"=""c30""","=""""",
"=""""","=""""","=""7336.66""","=""0.11""","=""""","=""4.01e+06""","=""8.09e-01""","=""0.510""",A,"=""37036.772""","=""38399.79""","=""2p6.5d""","=""2D""","=""3/2""","=""2p6.6f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7424.43""","=""0.11""","=""""","=""1.56e+06""","=""2.15e-01""","=""0.111""",A,"=""38387.255""","=""39734.16""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""7/2""",,"=""c30""","=""""",
"=""""","=""""","=""7424.43""","=""0.11""","=""""","=""7.80e+04""","=""1.07e-02""","=""-1.192""",A,"=""38387.255""","=""39734.16""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7424.50""","=""0.11""","=""""","=""1.09e+06""","=""2.26e-01""","=""-0.044""",A,"=""38387.268""","=""39734.16""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.8f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7506.17""","=""0.11""","=""""","=""1.07e+06""","=""4.53e-01""","=""-0.043""",A,"=""35040.38""","=""36372.618""","=""2p6.5p""","=""2P*""","=""1/2""","=""2p6.6s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""7520.11""","=""0.11""","=""""","=""2.14e+06""","=""4.54e-01""","=""0.259""",A,"=""35042.85""","=""36372.618""","=""2p6.5p""","=""2P*""","=""3/2""","=""2p6.6s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""7520.96""","=""0.11""","=""""","=""1.77e+05""","=""2.50e-02""","=""-0.824""",A,"=""37057.65""","=""38387.268""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.6d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""7521.03""","=""0.11""","=""""","=""2.53e+05""","=""2.68e-02""","=""-0.669""",A,"=""37057.65""","=""38387.255""","=""2p6.5f""","=""2F*""","=""7/2""","=""2p6.6d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7521.03""","=""0.11""","=""""","=""1.27e+04""","=""1.79e-03""","=""-1.969""",A,"=""37057.65""","=""38387.255""","=""2p6.5f""","=""2F*""","=""5/2""","=""2p6.6d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7524.96""","=""0.16""","=""""","=""6.88e+04""","=""9.76e-03""","=""-1.232""",A,"=""38399.79""","=""39728.70""","=""2p6.6f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""7524.96""","=""0.16""","=""""","=""9.84e+04""","=""1.05e-02""","=""-1.076""",A,"=""38399.79""","=""39728.70""","=""2p6.6f""","=""2F*""","=""7/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7524.96""","=""0.16""","=""""","=""4.93e+03""","=""6.97e-04""","=""-2.379""",B+,"=""38399.79""","=""39728.70""","=""2p6.6f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""7771.23""","=""0.12""","=""""","=""1.59e+05""","=""7.20e-02""","=""-0.842""",A,"=""38012.042""","=""39298.84""","=""2p6.7s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""7774.19""","=""0.12""","=""""","=""7.88e+04""","=""3.57e-02""","=""-1.146""",A,"=""38012.042""","=""39298.35""","=""2p6.7s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""8413.83""","=""0.20""","=""""","=""4.72e+05""","=""2.50e-01""","=""-0.301""",A,"=""38540.18""","=""39728.70""","=""2p6.7p""","=""2P*""","=""1/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""8419.14""","=""0.20""","=""""","=""8.46e+05""","=""2.25e-01""","=""-0.046""",A,"=""38540.93""","=""39728.70""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""8419.14""","=""0.20""","=""""","=""9.44e+04""","=""2.50e-02""","=""-1.000""",A,"=""38540.93""","=""39728.70""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""8689.37""","=""0.15""","=""""","=""3.14e+05""","=""8.89e-02""","=""-0.449""",E,"=""39200.93""","=""[40351.761]""","=""2p6.7d""","=""2D""","=""3/2""","=""2p6.10f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""8689.37""","=""0.15""","=""""","=""4.49e+05""","=""8.46e-02""","=""-0.294""",D,"=""39200.93""","=""[40351.761]""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""7/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""8689.37""","=""0.15""","=""""","=""2.24e+04""","=""4.23e-03""","=""-1.596""",E,"=""39200.93""","=""[40351.761]""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""9093.03""","=""0.17""","=""""","=""5.72e+05""","=""1.18e-01""","=""-0.150""",A+,"=""29172.837""","=""30272.58""","=""2p6.3d""","=""2D""","=""5/2""","=""2p6.4p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""9093.45""","=""0.17""","=""""","=""6.36e+04""","=""1.97e-02""","=""-1.103""",A,"=""29172.887""","=""30272.58""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""9139.91""","=""0.17""","=""""","=""3.14e+05""","=""9.81e-02""","=""-0.406""",A+,"=""29172.887""","=""30266.99""","=""2p6.3d""","=""2D""","=""3/2""","=""2p6.4p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""9166.34""","=""0.17""","=""""","=""1.87e+06""","=""1.18e+00""","=""0.373""",A,"=""37296.32""","=""38387.268""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.6d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""9177.19""","=""0.17""","=""""","=""3.74e+05""","=""1.18e-01""","=""-0.326""",A,"=""37297.61""","=""38387.268""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""9177.30""","=""0.17""","=""""","=""3.37e+06""","=""1.06e+00""","=""0.627""",A,"=""37297.61""","=""38387.255""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.6d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""9664.9""","=""0.3""","=""""","=""7.28e+04""","=""5.10e-02""","=""-0.991""",B+,"=""38540.18""","=""39574.85""","=""2p6.7p""","=""2P*""","=""1/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""9671.9""","=""0.3""","=""""","=""1.45e+05""","=""5.08e-02""","=""-0.692""",B+,"=""38540.93""","=""39574.85""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""10810.90""","=""0.23""","=""""","=""1.76e+06""","=""1.55e+00""","=""0.491""",A,"=""36372.618""","=""37297.61""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""10826.00""","=""0.24""","=""""","=""8.80e+05""","=""7.73e-01""","=""0.189""",A,"=""36372.618""","=""37296.32""","=""2p6.6s""","=""2S""","=""1/2""","=""2p6.6p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""10969.90""","=""0.24""","=""""","=""1.22e+04""","=""3.66e-03""","=""-1.658""",A,"=""38387.255""","=""39298.84""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""10970.06""","=""0.24""","=""""","=""1.35e+03""","=""6.10e-04""","=""-2.613""",B+,"=""38387.268""","=""39298.84""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""10975.96""","=""0.24""","=""""","=""7.00e+03""","=""3.16e-03""","=""-1.898""",A,"=""38387.268""","=""39298.35""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.8p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""11194.9""","=""0.4""","=""""","=""3.10e+04""","=""9.72e-03""","=""-1.234""",E,"=""39200.93""","=""40094.19""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""11194.9""","=""0.4""","=""""","=""4.34e+05""","=""2.04e-01""","=""-0.088""",D,"=""39200.93""","=""40094.19""","=""2p6.7d""","=""2D""","=""3/2""","=""2p6.9f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""11194.9""","=""0.4""","=""""","=""6.19e+05""","=""1.94e-01""","=""0.066""",D+,"=""39200.93""","=""40094.19""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""7/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""12102.1""","=""0.3""","=""""","=""7.36e+04""","=""8.06e-02""","=""-0.793""",B+,"=""38968.51""","=""[39794.810]""","=""2p6.8s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""12107.0""","=""0.3""","=""""","=""3.64e+04""","=""4.00e-02""","=""-1.097""",B+,"=""38968.51""","=""[39794.479]""","=""2p6.8s""","=""2S""","=""1/2""","=""2p6.9p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""12169.5""","=""0.3""","=""""","=""2.04e+06""","=""7.56e-01""","=""0.657""",A,"=""38387.255""","=""39208.98""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""7/2""",,"=""c30""","=""""",
"=""""","=""""","=""12169.5""","=""0.3""","=""""","=""1.02e+05""","=""3.78e-02""","=""-0.644""",A,"=""38387.255""","=""39208.98""","=""2p6.6d""","=""2D""","=""5/2""","=""2p6.7f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""12169.7""","=""0.3""","=""""","=""1.43e+06""","=""7.94e-01""","=""0.502""",A,"=""38387.268""","=""39208.98""","=""2p6.6d""","=""2D""","=""3/2""","=""2p6.7f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""12482.2""","=""0.4""","=""""","=""8.16e+03""","=""3.17e-03""","=""-1.721""",A,"=""38399.79""","=""39200.93""","=""2p6.6f""","=""2F*""","=""5/2""","=""2p6.7d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""12482.2""","=""0.4""","=""""","=""1.14e+05""","=""4.44e-02""","=""-0.574""",A,"=""38399.79""","=""39200.93""","=""2p6.6f""","=""2F*""","=""5/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""12482.2""","=""0.4""","=""""","=""1.63e+05""","=""4.75e-02""","=""-0.420""",A,"=""38399.79""","=""39200.93""","=""2p6.6f""","=""2F*""","=""7/2""","=""2p6.7d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""12626.9""","=""0.5""","=""""","=""2.08e+05""","=""2.49e-01""","=""-0.303""",D,"=""39298.35""","=""40090.31""","=""2p6.8p""","=""2P*""","=""1/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""12634.7""","=""0.5""","=""""","=""4.16e+04""","=""2.49e-02""","=""-1.002""",E,"=""39298.84""","=""40090.31""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""12634.7""","=""0.5""","=""""","=""3.74e+05""","=""2.24e-01""","=""-0.048""",D+,"=""39298.84""","=""40090.31""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""13971.9""","=""0.4""","=""""","=""4.04e+05""","=""5.91e-01""","=""0.073""",A,"=""37296.32""","=""38012.042""","=""2p6.6p""","=""2P*""","=""1/2""","=""2p6.7s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""13997.1""","=""0.4""","=""""","=""8.06e+05""","=""5.92e-01""","=""0.374""",A,"=""37297.61""","=""38012.042""","=""2p6.6p""","=""2P*""","=""3/2""","=""2p6.7s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""14600.2""","=""0.6""","=""""","=""2.32e+04""","=""3.70e-02""","=""-1.131""",B+,"=""39298.35""","=""39983.27""","=""2p6.8p""","=""2P*""","=""1/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""14610.7""","=""0.6""","=""""","=""4.60e+04""","=""3.68e-02""","=""-0.832""",B+,"=""39298.84""","=""39983.27""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.10s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""15134.3""","=""0.6""","=""""","=""7.56e+05""","=""1.30e+00""","=""0.415""",A,"=""38540.18""","=""39200.93""","=""2p6.7p""","=""2P*""","=""1/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""15151.5""","=""0.6""","=""""","=""1.51e+05""","=""1.30e-01""","=""-0.284""",A,"=""38540.93""","=""39200.93""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""15151.5""","=""0.6""","=""""","=""1.36e+06""","=""1.17e+00""","=""0.670""",A,"=""38540.93""","=""39200.93""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.7d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""16049.8""","=""0.5""","=""""","=""3.09e+05""","=""1.99e-01""","=""0.077""",D+,"=""39728.70""","=""[40351.761]""","=""2p6.8d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""7/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""16049.8""","=""0.5""","=""""","=""2.17e+05""","=""2.09e-01""","=""-0.078""",D+,"=""39728.70""","=""[40351.761]""","=""2p6.8d""","=""2D""","=""3/2""","=""2p6.10f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""16049.8""","=""0.5""","=""""","=""1.55e+04""","=""9.96e-03""","=""-1.224""",E,"=""39728.70""","=""[40351.761]""","=""2p6.8d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""16838.4""","=""0.6""","=""""","=""1.27e+03""","=""1.35e-03""","=""-2.268""",B,"=""39200.93""","=""[39794.810]""","=""2p6.7d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""16838.4""","=""0.6""","=""""","=""1.14e+04""","=""8.11e-03""","=""-1.313""",B+,"=""39200.93""","=""[39794.810]""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.9p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""16847.8""","=""0.6""","=""""","=""6.52e+03""","=""6.94e-03""","=""-1.557""",B+,"=""39200.93""","=""[39794.479]""","=""2p6.7d""","=""2D""","=""3/2""","=""2p6.9p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""17787.5""","=""0.6""","=""""","=""4.24e+04""","=""1.01e-01""","=""-0.695""",C,"=""39574.85""","=""40137.043""","=""2p6.9s""","=""2S""","=""1/2""","=""2p6.10p""","=""2P*""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""17794.9""","=""0.6""","=""""","=""2.12e+04""","=""5.02e-02""","=""-0.998""",D+,"=""39574.85""","=""40136.810""","=""2p6.9s""","=""2S""","=""1/2""","=""2p6.10p""","=""2P*""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""18036.25""","=""0.09""","=""""","=""1.12e+05""","=""2.73e-01""","=""-0.263""",C,"=""[39794.479]""","=""40348.918""","=""2p6.9p""","=""2P*""","=""1/2""","=""2p6.10d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""18047.02""","=""0.09""","=""""","=""2.23e+04""","=""2.72e-02""","=""-0.963""",D+,"=""[39794.810]""","=""40348.918""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""18047.12""","=""0.09""","=""""","=""2.00e+05""","=""2.45e-01""","=""-0.009""",C+,"=""[39794.810]""","=""40348.915""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.10d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""18753.6""","=""1.0""","=""""","=""4.57e+04""","=""4.02e-02""","=""-0.618""",A,"=""39200.93""","=""39734.16""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""18753.6""","=""1.0""","=""""","=""6.42e+05""","=""8.43e-01""","=""0.528""",A,"=""39200.93""","=""39734.16""","=""2p6.7d""","=""2D""","=""3/2""","=""2p6.8f""","=""2F*""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""18753.6""","=""1.0""","=""""","=""9.12e+05""","=""8.03e-01""","=""0.683""",A,"=""39200.93""","=""39734.16""","=""2p6.7d""","=""2D""","=""5/2""","=""2p6.8f""","=""2F*""","=""7/2""",,"=""c30""","=""""",
"=""""","=""""","=""18907.6""","=""0.7""","=""""","=""6.80e+05""","=""1.83e+00""","=""0.563""",A,"=""38012.042""","=""38540.93""","=""2p6.7s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""18934.4""","=""0.7""","=""""","=""3.40e+05""","=""9.13e-01""","=""0.262""",A,"=""38012.042""","=""38540.18""","=""2p6.7s""","=""2S""","=""1/2""","=""2p6.7p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""19241.1""","=""1.0""","=""""","=""5.39e+03""","=""4.99e-03""","=""-1.524""",A,"=""39208.98""","=""39728.70""","=""2p6.7f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""19241.1""","=""1.0""","=""""","=""7.56e+04""","=""6.99e-02""","=""-0.377""",A,"=""39208.98""","=""39728.70""","=""2p6.7f""","=""2F*""","=""5/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""19241.1""","=""1.0""","=""""","=""1.08e+05""","=""7.49e-02""","=""-0.222""",A,"=""39208.98""","=""39728.70""","=""2p6.7f""","=""2F*""","=""7/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""20238.0""","=""0.8""","=""""","=""2.25e+05""","=""2.30e-01""","=""0.140""",A+,"=""34548.729""","=""35042.85""","=""2p6.4d""","=""2D""","=""5/2""","=""2p6.5p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""20239.4""","=""0.8""","=""""","=""2.50e+04""","=""3.83e-02""","=""-0.815""",A+,"=""34548.764""","=""35042.85""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.5p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""20341.1""","=""0.8""","=""""","=""1.23e+05""","=""1.91e-01""","=""-0.117""",A+,"=""34548.764""","=""35040.38""","=""2p6.4d""","=""2D""","=""3/2""","=""2p6.5p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""20968.01""","=""0.12""","=""""","=""1.93e+04""","=""6.36e-02""","=""-0.896""",D+,"=""[39794.479]""","=""40271.396""","=""2p6.9p""","=""2P*""","=""1/2""","=""2p6.11s""","=""2S""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""20982.57""","=""0.12""","=""""","=""3.86e+04""","=""6.36e-02""","=""-0.594""",C,"=""[39794.810]""","=""40271.396""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.11s""","=""2S""","=""1/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""23236.9""","=""1.5""","=""""","=""3.52e+05""","=""1.43e+00""","=""0.456""",A,"=""39298.35""","=""39728.70""","=""2p6.8p""","=""2P*""","=""1/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""23263.4""","=""1.5""","=""""","=""7.04e+04""","=""1.43e-01""","=""-0.243""",A,"=""39298.84""","=""39728.70""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""23263.4""","=""1.5""","=""""","=""6.36e+05""","=""1.29e+00""","=""0.713""",A,"=""39298.84""","=""39728.70""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.8d""","=""2D""","=""5/2""",,"=""c30""","=""""",
"=""""","=""""","=""23346.5""","=""1.5""","=""""","=""1.78e+05""","=""7.29e-01""","=""0.164""",A,"=""38540.18""","=""38968.51""","=""2p6.7p""","=""2P*""","=""1/2""","=""2p6.8s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""23387.4""","=""1.5""","=""""","=""3.56e+05""","=""7.30e-01""","=""0.465""",A,"=""38540.93""","=""38968.51""","=""2p6.7p""","=""2P*""","=""3/2""","=""2p6.8s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""27360.5""","=""2.1""","=""""","=""2.04e+04""","=""3.82e-02""","=""-0.640""",D,"=""39728.70""","=""40094.19""","=""2p6.8d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""27360.5""","=""2.1""","=""""","=""2.86e+05""","=""8.03e-01""","=""0.507""",C,"=""39728.70""","=""40094.19""","=""2p6.8d""","=""2D""","=""3/2""","=""2p6.9f""","=""2F*""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""27360.5""","=""2.1""","=""""","=""4.09e+05""","=""7.64e-01""","=""0.661""",C,"=""39728.70""","=""40094.19""","=""2p6.8d""","=""2D""","=""5/2""","=""2p6.9f""","=""2F*""","=""7/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""28078.1""","=""2.2""","=""""","=""6.48e+04""","=""9.57e-02""","=""-0.116""",D+,"=""39734.16""","=""40090.31""","=""2p6.8f""","=""2F*""","=""7/2""","=""2p6.9d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""28078.1""","=""2.2""","=""""","=""4.52e+04""","=""8.93e-02""","=""-0.271""",D+,"=""39734.16""","=""40090.31""","=""2p6.8f""","=""2F*""","=""5/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""28078.1""","=""2.2""","=""""","=""3.24e+03""","=""6.38e-03""","=""-1.417""",E,"=""39734.16""","=""40090.31""","=""2p6.8f""","=""2F*""","=""5/2""","=""2p6.9d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""30273""","=""3""","=""""","=""3.06e+05""","=""2.10e+00""","=""0.623""",A,"=""38968.51""","=""39298.84""","=""2p6.8s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""3/2""",,"=""c30""","=""""",
"=""""","=""""","=""30318""","=""3""","=""""","=""1.52e+05""","=""1.05e+00""","=""0.322""",A,"=""38968.51""","=""39298.35""","=""2p6.8s""","=""2S""","=""1/2""","=""2p6.8p""","=""2P*""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""33803.1""","=""2.3""","=""""","=""1.88e+05""","=""1.61e+00""","=""0.508""",B,"=""[39794.479]""","=""40090.31""","=""2p6.9p""","=""2P*""","=""1/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""33840.9""","=""2.3""","=""""","=""3.38e+05""","=""1.45e+00""","=""0.763""",B,"=""[39794.810]""","=""40090.31""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""5/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""33840.9""","=""2.3""","=""""","=""3.75e+04""","=""1.61e-01""","=""-0.191""",C+,"=""[39794.810]""","=""40090.31""","=""2p6.9p""","=""2P*""","=""3/2""","=""2p6.9d""","=""2D""","=""3/2""",,"=""c58,LS""","=""""",
"=""""","=""""","=""36166""","=""4""","=""""","=""8.54e+04""","=""8.37e-01""","=""0.224""",B+,"=""39298.35""","=""39574.85""","=""2p6.8p""","=""2P*""","=""1/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""36231""","=""4""","=""""","=""1.70e+05""","=""8.38e-01""","=""0.525""",B+,"=""39298.84""","=""39574.85""","=""2p6.8p""","=""2P*""","=""3/2""","=""2p6.9s""","=""2S""","=""1/2""",,"=""c30""","=""""",
"=""""","=""""","=""38248""","=""3""","=""""","=""2.14e+05""","=""7.82e-01""","=""0.671""",B,"=""40090.31""","=""[40351.761]""","=""2p6.9d""","=""2D""","=""5/2""","=""2p6.10f""","=""2F*""","=""7/2""",,"=""c58,LS""","=""""",
